,url,title,description,category,location,project_id
1880,https://www.kickstarter.com/projects/borntwice/born-twice-fighting-a-virus-and-death-memories-of-a-coma?ref=discovery_popular,"BORN TWICE - fighting a virus and Death, memories of a coma","The story of my fight against Death, when I came out quadriplegic from a 2-week unexpected coma from which I keep all the memories.",Nonfiction,"Paris, France",452233804
1881,https://www.kickstarter.com/projects/360bikelights/360-bike-lights-designed-using-bike-safety-research?ref=discovery_popular,360 bike lights - designed using bike safety research.,Bike lights to help you be seen,Gadgets,"London, UK",486731655
1882,https://www.kickstarter.com/projects/scruffandbone/scruff-bone-the-modern-collar-for-your-favourite-pooch?ref=discovery_popular,scruff + bone: The Modern Collar for your favourite pooch,"A simple, thoughtful and beautiful collar and leash that both dogs and humans will love.",Product Design,"London, UK",2025654015
1883,https://www.kickstarter.com/projects/madeinernesto/a-cresta-alta?ref=discovery_popular,A Cresta Alta,The project I have in mind is a type of local where it may look like a fast food but it's anything but!,Restaurants,"Manchester, UK",2079715029
1884,https://www.kickstarter.com/projects/reduxsociety/redux-society-kansas-citys-social-entertainment-bookstore?ref=discovery_popular,Redux Society: Kansas City's Social Entertainment Bookstore,"A new kind of bookstore that provides social entertainment in the form of dance, lightsaber, crafting, and more!",Interactive Design,"Kansas City, MO",1767937912
1885,https://www.kickstarter.com/projects/madeinernesto/a-cresta-alta?ref=discovery_popular,A Cresta Alta,The project I have in mind is a type of local where it may look like a fast food but it's anything but!,Restaurants,"Manchester, UK",2079715029
1886,https://www.kickstarter.com/projects/amechfilms/la-pina-y-la-manzana?ref=discovery_popular,La Piña y la Manzana,Somos un grupo de estudiantes en busca de la producción de nuestro primer cortometraje oficial. Necesitamos ayuda para su realización.,Comedy,"Mexico City, Mexico",733862032
1887,https://www.kickstarter.com/projects/mammkalo/act-normal-video-game?ref=discovery_popular,"""Act Normal"" : Video Game","""Act Normal"" is a video Game in which you need to Act normal because there is a killer trying to find you on a survival Island !",Video Games,"Dijon, France",1947440682
1888,https://www.kickstarter.com/projects/chekochi/dipz?ref=discovery_popular,dipz,Desk all in one / Escritorio todo en 1,Makerspaces,"Pachuca de Soto, Mexico",2079950623
1889,https://www.kickstarter.com/projects/kali-kali/5-gorgeously-illustrated-postcards?ref=discovery_popular,5 Gorgeously Illustrated Postcards,"Your donation will help me get these designs printed. Also, it will enable me to make a start with my online store.",Illustration,"Berlin, Germany",680999704
1890,https://www.kickstarter.com/projects/pablo-gandara-ep/pieces-debut-ep-by-pablo-gandara-piza?ref=discovery_popular,Pieces | Debut EP by Pablo Gándara-Pizá,"A 5-Song EP that embodies years of life-changing circumstances, that grew my personal faith",Faith,"San Diego, CA",1428842136
1891,https://www.kickstarter.com/projects/mybuzzbuddyapp/my-buzz-buddy-app-an-easy-way-to-network?ref=discovery_popular,My Buzz Buddy App: An Easy Way to Network,The quick and easy way to connect and collaborate with like minded entrepreneurs.,Apps,"Tampa, FL",1372177583
1892,https://www.kickstarter.com/projects/learnloudly/intern-pins-by-legit-nasa-interns?ref=discovery_popular,Intern Pins by Legit NASA Interns,NASA Intern pins to show off your NASA Pride,Art,"Houston, TX",1244810432
1893,https://www.kickstarter.com/projects/renegadegaming/avatar-the-last-airbender-rpg?ref=discovery_popular,Avatar - The Last Airbender RPG,"A Sandbox Avatar - The Last Airbender RPG, possibly an MMO, with a living world where NPCs do all the stuff players can do.",Video Games,"Bristol, UK",836631059
1894,https://www.kickstarter.com/projects/804114351/first-off-breathe?ref=discovery_popular,"First off, Breathe.","First off, breathe. We know life can be monotonous and stale at times so take a card a to inspire your day. Just remember, First off..",Comics,"Manchester, UK",1313264398
1895,https://www.kickstarter.com/projects/al2gether/al2gether-a-social-media-club?ref=discovery_popular,Al2gether:A Social Media club,Al2gether is an attempt to answer the question: What if a Social Media platform put emphasis on being SOCIAL?,Apps,"Sharjah, United Arab Emirates",559202042
1896,https://www.kickstarter.com/projects/tights/tights?ref=discovery_popular,Tights #1,Tights - A comedy about superheroes with less-than-useful powers in a world that's struggling to take itself seriously.,Comic Books,"Dubuque, IA",1722733353
1897,https://www.kickstarter.com/projects/ameliaann/amelias-all-natural-beauty-box?ref=discovery_popular,Amelia's All-Natural Beauty Box,"An all-natural beauty box that is curated for you! This box will introduce you to small, female-run makeup brands that are ALL-NATURAL.",Fashion,"Milwaukee, WI",1677871469
1898,https://www.kickstarter.com/projects/the-spot/the-spot-interactive-graphic-design-learning?ref=discovery_popular,The Spot — A different way to learn graphic design,"An interactive online creative platform and community for graphic design, art and other creative fields.",Graphic Design,"Sherbrooke, Canada",1580597562
1899,https://www.kickstarter.com/projects/matchmecards/match-me-cards-an-alternative-to-online-dating?ref=discovery_popular,Match Me Cards® / An Alternative to Online Dating,A new dating tool with an offline approach: Personalized printed cards + digital image card for the purpose of matchmaking.,Product Design,"Denver, CO",961599466
1900,https://www.kickstarter.com/projects/inkique/rhiannon-holographic-vinyl-sticker?ref=discovery_popular,"""Rhiannon"" Holographic Vinyl Sticker","A sticker inspired by the Fleetwood Mac song ""Rhiannon.""",Illustration,"Phoenix, AZ",1404338784
1901,https://www.kickstarter.com/projects/betterbutterdish/the-better-butter-dish?ref=discovery_popular,The Better Butter Dish,A Better Butter Dish that solves all the problems of regular butter dishes.,Product Design,"Fremont, CA",1916556718
1902,https://www.kickstarter.com/projects/afm/american-football-manager-create-your-own-dynasty?ref=discovery_popular,American Football Manager - Create your own Dynasty!,https://www.instagram.com/americanfootballmanager/ https://twitter.com/FootballGMGame https://www.facebook.com/AmericanFootballManager,Mobile Games,"San Francisco, CA",1534587644
1903,https://www.kickstarter.com/projects/jacknicholas/fox-and-butterfly?ref=discovery_popular,Fox And Butterfly,A Children's Book Written by Jack Nicholas. Illustrated by Annie Wilkinson.,Children's Books,"Atlanta, GA",172555708
1904,https://www.kickstarter.com/projects/miscritscardgame/miscrits-battle-for-miscria-the-trading-card-game?ref=discovery_popular,Miscrits Battle For Miscria the Trading Card Game,A simple yet fun strategy trading card game based on the all but forgotten world of Miscrits.,Playing Cards,"Albuquerque, NM",2071076976
1905,https://www.kickstarter.com/projects/sikhcolouringbook/the-1st-sikh-adult-colouring-book?ref=discovery_popular,The 1st Sikh Adult Colouring Book,Help me publish the First Colouring Book where proceeds will provide creative supplies to underprivileged children worldwide!,Product Design,"London, UK",1248528967
1906,https://www.kickstarter.com/projects/elveneroteatro/el-venero-resiste?ref=discovery_popular,El Venero Resiste.,"Proyecto para mantener ""El Venero-Foro-Teatro-Galeria"" abierto frente a la contingencia.",Spaces,"Guadalajara, Mexico",873265039
1907,https://www.kickstarter.com/projects/everblue/cap-crime-buster-cap?ref=discovery_popular,「勁揪」Cap帽 | “Crime Buster” Cap,以充滿氣勢的「勁揪」圖案為主題的限量 Cap帽 極具收藏價值 | A Stylish Cap with Iconic “Crime Buster” Logo. Limited Production.,Accessories,"Hong Kong, Hong Kong",630177532
1908,https://www.kickstarter.com/projects/glowskulls/crystal-skull-enamel-pins-batch-2?ref=discovery_popular,Crystal Skull Enamel Pins Batch 2,Shiny Pins That glow !,Accessories,"Murfreesboro, TN",1358129849
1909,https://www.kickstarter.com/projects/diversedimension/polymer-clay-pride-dragons-and-animal-designs-make-100-style?ref=discovery_popular,Pride Dragons & Animal Designs Dapper & Steampunk figures!,Dragons and other animal figurines created in color schemes based on the pride flags. We also have Dapper and Steampunk themes!,Sculpture,"Colorado Springs, CO",1454280827
1910,https://www.kickstarter.com/projects/stackerio/stacker-io-capture-process-stack-align-share?ref=discovery_popular,Stacker IO - Capture | Process | Stack | Align | Share,"An all-in-one camera phone app & AI photo processing assistant for Astrophotography, eliminating the need for a PC & DSLR camera.",Photography,"Byron Bay, AU",2005107287
1911,https://www.kickstarter.com/projects/shai-studio/x-space-masters-a-classic-2d-space-shooter-from-2020?ref=discovery_popular,X-Space masters | A classic 2D space shooter from 2020,A supercharged 2D shoot'em up with retro graphics and feeling.,Video Games,"Boulogne-Billancourt, France",264943897
1912,https://www.kickstarter.com/projects/pinklungclub/pink-lung-club-pins-to-celebrate-quitting-smoking?ref=discovery_popular,PINK LUNG CLUB: Pins to celebrate quitting smoking,Milestone pins to celebrate quitting smoking,Illustration,"Toronto, Canada",44543207
1913,https://www.kickstarter.com/projects/ericscoffee/roasted-to-order-coffee-sent-to-you-monthly?ref=discovery_popular,Roasted to order coffee sent to you monthly,My goal is to deliver fresh roasted coffee from around the world to coffee lovers.,Drinks,"Monterey, CA",737557941
1914,https://www.kickstarter.com/projects/413981328/guilty-as-funk?ref=discovery_popular,Guilty as Funk,"We are a team that creates a animated retro series that about the Funk Band The Runk, we release a new single in each episode.",Music Videos,"Virginia Beach, VA",1865057726
1915,https://www.kickstarter.com/projects/1727848785/craftyplant?ref=discovery_popular,Craftyplant,"Crafty Betty, doing more than a simple decoration to grow a plant",Crafts,"Ciudad Juarez, Mexico",1932620294
1916,https://www.kickstarter.com/projects/kamyars/lope-an-application-for-people-to-find-their-dance-mate?ref=discovery_popular,Lope: An application for people to find their dance-mate.,An app to make people lope happier and dance together A new way to socialise and find the person to make people's life more colourful.,Apps,"Sydney, AU",394779975
1917,https://www.kickstarter.com/projects/1961929516/the-beautiful-japanese-pearls-straight-from-the-source?ref=discovery_popular,The beautiful Japanese pearls straight from the source,"From the birthplace of cultured pearls,Ise Shima Japan. We wish to share the beauty of pearls one by one to the world.",Jewelry,"Singapore, Singapore",1560697328
1918,https://www.kickstarter.com/projects/kanaaiysoublood/puck-yeah-vol1?ref=discovery_popular,Puck Yeah ! vol.1,"A comic book about ice hockey for hockey fans, hockey players and everyone who loves a good laugh !",Comic Books,"Zurich, Switzerland",1187967163
1919,https://www.kickstarter.com/projects/luxury-cucumbers/luxury-cucumbers?ref=discovery_popular,Luxury Cucumbers,We’ve used the most advanced science in order to create the most sophisticated fruit ever made. Do not purchase unless you’re famous.,Accessories,"Toronto, Canada",1833331818
1920,https://www.kickstarter.com/projects/kawaiinatic1/marine-sea-life-reminder-hard-enamel-pins?ref=discovery_popular,Marine / Sea Life reminder Hard Enamel Pins,"(35 mm, gold color plated) / Designs: Dolphin ($100 CAD), Orca ($200 CAD), Whale Shark ($300 CAD)",Art,"Edmonton, Canada",1407191588
1921,https://www.kickstarter.com/projects/nyema/hightable-a-lifestyle-app?ref=discovery_popular,HighTable: A Lifestyle App,A lifestyle app that connects people to quality hospitality businesses and entertainment experiences.,Apps,"Lagos, Nigeria",355165257
1922,https://www.kickstarter.com/projects/tvd/tie-dye-clothing-0?ref=discovery_popular,Tie Dye Clothing,"TVD, company creating good quality, affordable price, stylish tie dye clothes.",Apparel,"Horsens, Denmark",1756671174
1923,https://www.kickstarter.com/projects/bw5bw/eye-fe?ref=discovery_popular,Eye Fe App,This app for people of color by people of color. We've created a space for expression without fear of racism and/or discrimination.,Apps,"Northern Virginia, VA",351271502
1924,https://www.kickstarter.com/projects/paisajeselectricos/paisajes-electricos?ref=discovery_popular,Paisajes Eléctricos,Una obra de teatro sobre una sociedad de humanos que viven en el espacio y sueñan con viajar a la tierra. ¿Podrán lograrlo?,Experimental,"Mexico City, Mexico",1995518558
1925,https://www.kickstarter.com/projects/411672094/rachael-savage?ref=discovery_popular,Rachael Savage,Turn invisible as a bounty hunter in this game about revenge. Do you have what it takes?,Video Games,"Milwaukee, WI",602368868
1926,https://www.kickstarter.com/projects/1150096894/a-psalm-for-the-black-folk?ref=discovery_popular,A Psalm for the Black Folk,A collection of poetry and prose through cinematic language. A installation that delves into the lures that threaten black identity.,Film & Video,"Brooklyn, NY",1747743322
1927,https://www.kickstarter.com/projects/drpaultrotman/the-coronavirus-story?ref=discovery_popular,The Coronavirus Story,A film telling the story of the Coronavirus Pandemic using the voices of Healthcare Professionals on the front line around the world.,Documentary,"Dunedin, NZ",456036340
1928,https://www.kickstarter.com/projects/wtftype/enefn?ref=discovery_popular,Enefn,Pixel Art Horror game on 2D platform in a mix of all the schools I studied in childhood.,Video Games,"Mount Vernon, NY",317140938
1929,https://www.kickstarter.com/projects/sunrhae/isekai-ran-an-unwanted-new-world?ref=discovery_popular,Isekai Ran - An unwanted new world.,Ran has 999 problems and getting summoned into another world surely ain't one! As if magic could wipeout depression and PTSD,Fiction,"Paris, France",305508139
1930,https://www.kickstarter.com/projects/lastminutehair/your-beauty-products-on-your-time?ref=discovery_popular,"Your beauty products, on your time",A mobile app to get your hair and cosmetic products delivered in one hour or less!,Apps,"Chicago, IL",897363709
1931,https://www.kickstarter.com/projects/matthewtandy/jacks-secret-garden?ref=discovery_popular,Jack’s Secret Garden,"A fully illustrated children’s book, written in poetic form. Beginning of a series about Jack’s adventures in a world of imagination.",Children's Books,"Nottingham, UK",725682655
1932,https://www.kickstarter.com/projects/bttmls/back-to-the-moon-little-star?ref=discovery_popular,Back to the Moon Little Star,"Back to the Moon Little Star, a cute illustrated book for young children about a little boy, a lost baby star, and their mothers.",Children's Books,"Saginaw, MI",902648698
1933,https://www.kickstarter.com/projects/jessiehill/here-be-dragons-a-collection-of-short?ref=discovery_popular,Here Be Dragons - A Collection Of Short,An illustrated book of short stories about monsters and cryptids.,Anthologies,"Somerset, UK",1083931491
1934,https://www.kickstarter.com/projects/1383323635/cup-8?ref=discovery_popular,cup 8,Fortune teller Mug,Product Design,"Pachuca de Soto, Mexico",1115121588
1935,https://www.kickstarter.com/projects/fiuring/fiuring-folding-travel-rain-jacket?ref=discovery_popular,FIURING - Ultra-light and comfortable,FREE - FOR ALL TERRAIN,Design,"Milan, Italy",1416121418
1936,https://www.kickstarter.com/projects/ghoticzys/majoras-fate-doom-enamel-pins?ref=discovery_popular,MAJORA'S FATE DOOM Enamel Pins,"We here at GhotiCzys Designs, are looking to have a wonderful enamel pin mash up of Majora's Mask and MF DOOM",Jewelry,"Modesto, CA",253849942
1937,https://www.kickstarter.com/projects/change4choresapp/change-for-chores-app?ref=discovery_popular,The Change 4 Chores App,Finally a chores app that connects with every child!,Technology,"Phillipsburg, NJ",2146869820
1938,https://www.kickstarter.com/projects/nyfromhome/new-york-city-from-home-a-covid-19-art-project?ref=discovery_popular,New York City From Home (App),"Tour New York City through your favorite movies and shows, all from your home.",Apps,"New York, NY",1406227760
1939,https://www.kickstarter.com/projects/robbydeshaiesii/adam-and-eternity?ref=discovery_popular,Adam & Eternity,An impossible creation learns to become human through a spectacularly mythological journey in an apocalyptic wasteland!,Comic Books,"Dana Point, CA",1488648261
1940,https://www.kickstarter.com/projects/theonlicannoli/the-onli-cannoli-cannoli-dip?ref=discovery_popular,The Onli Cannoli: Cannoli Dip,A product line of snack and dessert dips focused around classic cannoli filling.,Small Batch,"Phoenix, AZ",577093721
1941,https://www.kickstarter.com/projects/amydpenny/basic-toolbox-oracle-deck-by-amy-d-penny?ref=discovery_popular,Basic Toolbox Oracle Deck,A deck like you've never seen before - Oracle cards with messages derived from the specific use of items found in a toolbox!,Publishing,"Gores Landing, Canada",1096162184
1942,https://www.kickstarter.com/projects/bwjohnson/soulivity-magazinepassion-purpose-living?ref=discovery_popular,Soulivity Magazine...Passion. Purpose. Living,Soulivity Magazine is an online magazine and journal; it is to be a valued resource for people from all walks around the world.,Web,"Washington, DC",151137911
1943,https://www.kickstarter.com/projects/382291114/fantasy-pins-magical-angel-creamy-mami?ref=discovery_popular,Fantasy pins Magical Angel Creamy Mami,A fantasy pin of one of the most popular japanese magical girl from the 80's,Art,"Paris, France",1347071303
1944,https://www.kickstarter.com/projects/schwerdssmokehaus/schwerds-smokehaus?ref=discovery_popular,Schwerd’s Smokehaus,A mobile BBQ trailer passing on my family traditions to you.,Food Trucks,"Phoenix, AZ",244097330
1945,https://www.kickstarter.com/projects/lara-elfilme/lara?ref=discovery_popular,Lara,"El primer filme mexicano protagonizado por una joven con síndrome de down, el dinero recaudado es para contratar un crew de filmación",Drama,"Guadalajara, Mexico",2010490885
1946,https://www.kickstarter.com/projects/jeremyyablan/smart-hen?ref=discovery_popular,Smart Hen,Chick warmer | Optional Wifi video monitoring,Gadgets,"Los Angeles, CA",1366882341
1947,https://www.kickstarter.com/projects/thechurchofspicy/the-church-of-spicy?ref=discovery_popular,The Church of Spicy,High quality Carolina reaper chili extract,Food,"Lafayette, LA",1707278560
1948,https://www.kickstarter.com/projects/qcmusique/qc-musique?ref=discovery_popular,Qc musique,"Plateforme web de diffusion musicale ''Responsable'' 100% québécoise, redonnant les bénéfices directement à l'industrie d'ici.",Apps,"Quebec, Canada",1621975557
1949,https://www.kickstarter.com/projects/paigefrancis/a-bossy-girls-guide-to-a-career-in-technology?ref=discovery_popular,REDEFINING STEM & TECH: A Bossy Girl's I.T. Career Guide,"A fresh-take GUIDEBOOK for GIRLS of ALL AGES on a lucrative, growing, ever-changing technology career. This ain't your granddaddy's IT!",Technology,"Tulsa, OK",706971327
1950,https://www.kickstarter.com/projects/humanmonsters/human-monsters-podcast?ref=discovery_popular,Human Monsters podcast,Human Monsters profiles the cruel and the inhumane; these people specialize in the unthinkable.,Audio,"Toronto, Canada",457739766
1951,https://www.kickstarter.com/projects/blended/blended-2?ref=discovery_popular,Blended,"A family-centered, episodic, digital series",Comedy,"Hollywood, CA",32390282
1952,https://www.kickstarter.com/projects/aidi/covid-19-prevention-index?ref=discovery_popular,COVID-19 Prevention Index,Preventive measures watch through users' feedback so we can get back to normal without compromising our health safety.,Apps,"Fort Mcmurray, Canada",797226947
1953,https://www.kickstarter.com/projects/latinakatzeshow/latinakatze-show?ref=discovery_popular,LATINAKATZE SHOW,"Qualitative Videos von meinem Kabarettprogramm ""Latinakatze Show""",Comedy,"Wien 11, Austria",724737875
1954,https://www.kickstarter.com/projects/yamunaforzani/yamuna-forzani-unique-masks?ref=discovery_popular,Yamuna Forzani Unique Masks,"Wearable art. Knitted locally with biological yarns. Organic cotton, UV acrylic, Marino wool.",Accessories,"Amsterdam, Netherlands",1176009471
1955,https://www.kickstarter.com/projects/neutoi/neutuch-and-neutoi-born-for-the-toilet?ref=discovery_popular,NeuTuch-authentic biodegradable Wipes,"Flushable Wipes, toilet tissues, cosmetic tissues, towels for outside Biodegradation of plastics. Stop Marine Litter, microplastic.",Technology,"München, Germany",532724899
1956,https://www.kickstarter.com/projects/aidi/covid-19-prevention-index?ref=discovery_popular,COVID-19 Prevention Index,Preventive measures watch through users' feedback so we can get back to normal without compromising our health safety.,Apps,"Fort Mcmurray, Canada",797226947
1957,https://www.kickstarter.com/projects/latinakatzeshow/latinakatze-show?ref=discovery_popular,LATINAKATZE SHOW,"Qualitative Videos von meinem Kabarettprogramm ""Latinakatze Show""",Comedy,"Wien 11, Austria",724737875
1958,https://www.kickstarter.com/projects/neutoi/neutuch-and-neutoi-born-for-the-toilet?ref=discovery_popular,NeuTuch-authentic biodegradable Wipes,"Flushable Wipes, toilet tissues, cosmetic tissues, towels for outside Biodegradation of plastics. Stop Marine Litter, microplastic.",Technology,"München, Germany",532724899
1959,https://www.kickstarter.com/projects/wirelesscharger15/phone-wireless-charger?ref=discovery_popular,Phone Wireless Charger,Portable wireless phone charger with a variety of covers,Gadgets,"Chino, CA",204906332
1960,https://www.kickstarter.com/projects/nomiandbrave/nomi-and-brave-travel-the-cretaceous-0?ref=discovery_popular,Nomi & Brave Travel the Cretaceous,The 2nd installment of a kid's book series inspiring all kids -especially girls- to love science and exploration. Girls love dinos too!,Children's Books,"Boise, ID",222854082
1961,https://www.kickstarter.com/projects/mitchgent/joint-creative-0?ref=discovery_popular,Joint Creative,A platform for creative people to connect and collaborate on projects,Web,"St. Louis, MO",2102433223
1962,https://www.kickstarter.com/projects/jonnygold/the-fever-debut-album-by-sad-cowboy-jonny-gold?ref=discovery_popular,"The Fever: Debut Album by Sad Cowboy, Jonny Gold","Singer-Songwriter Jonny Gold's debut album ""The Fever"". An emotional 10 track exploration of identity, shame, religion, and dogma.",Country & Folk,"Seattle, WA",222614026
1963,https://www.kickstarter.com/projects/merryspirits/hanging-elizabeth-reed-a-ghost-story?ref=discovery_popular,Hanging Elizabeth Reed: A Ghost Story,"Independent Investigative Documentary about the history, legends and lore surrounding the hanging of Elizabeth Reed in 1845.",Documentary,"Lawrenceville, IL",682132168
1964,https://www.kickstarter.com/projects/1099336016/raccoon-rampage?ref=discovery_popular,Raccoon Rampage,"Raccoon Rampage, You are a raccoon with some powers to help you avoid traps, solve puzzles and help save your fellow kin.",Video Games,"Edmonton, Canada",1512304408
1965,https://www.kickstarter.com/projects/journeythroughptsd/service-to-civilian-a-journey-through-ptsd?ref=discovery_popular,Service to Civilian: A Journey Through PTSD,"Memoir about military, personal and policing experiences that led to PTSD and how I got through it. And encouragement for you.",Nonfiction,"Sherrills Ford, NC",1481265200
1966,https://www.kickstarter.com/projects/slimewear/final-fantasy-inspired-chocobo-long-sleeve-shirt?ref=discovery_popular,Final Fantasy Inspired Chocobo Long Sleeve Shirt,A cute and fun Harajuku inspired Final Fantasy long sleeved shirt!,Apparel,"Newquay, UK",950562079
1967,https://www.kickstarter.com/projects/crazykawaii/ikigaia?ref=discovery_popular,“Sad & Boujee” enamel pin,Limited edition: only 100 with Glitter Moon!,Art,"Dallas, TX",1169121004
1968,https://www.kickstarter.com/projects/17829690/exposed-the-card-game?ref=discovery_popular,Exposed: The Card Game,A revealing card game for shameless friends.,Playing Cards,"Orlando, FL",1973280442
1969,https://www.kickstarter.com/projects/merryspirits/hanging-elizabeth-reed-a-ghost-story?ref=discovery_popular,Hanging Elizabeth Reed: A Ghost Story,"Independent Investigative Documentary about the history, legends and lore surrounding the hanging of Elizabeth Reed in 1845.",Documentary,"Lawrenceville, IL",682132168
1970,https://www.kickstarter.com/projects/journeythroughptsd/service-to-civilian-a-journey-through-ptsd?ref=discovery_popular,Service to Civilian: A Journey Through PTSD,"Memoir about military, personal and policing experiences that led to PTSD and how I got through it. And encouragement for you.",Nonfiction,"Sherrills Ford, NC",1481265200
1971,https://www.kickstarter.com/projects/slimewear/final-fantasy-inspired-chocobo-long-sleeve-shirt?ref=discovery_popular,Final Fantasy Inspired Chocobo Long Sleeve Shirt,A cute and fun Harajuku inspired Final Fantasy long sleeved shirt!,Apparel,"Newquay, UK",950562079
1972,https://www.kickstarter.com/projects/geekylittlemonkey/creatures-of-the-screen-enamel-pin-set?ref=discovery_popular,CREATURES OF THE SCREEN! Enamel Pin set,CREATURES OF THE SCREEN! Enamel Pin set,Illustration,"London, UK",367233931
1973,https://www.kickstarter.com/projects/mynameisdespues/the-experience-the-stomach?ref=discovery_popular,The Experience: The Stomach,"The first of six albums, independently produced, engineered, written, and performed by Despues.",Music,"Philadelphia, PA",427993829
1974,https://www.kickstarter.com/projects/ausimo/heavyweight-the-minimalist-sticky-note-holder?ref=discovery_popular,Heavyweight - the minimalist sticky-note holder,Peel sticky-notes with a single hand and keep your desk organized,Product Design,"Stockton, CA",1347066009
1975,https://www.kickstarter.com/projects/themessenger3dshop/3d-printing-collectible-hulk-buster-and-iron-man-diorama?ref=discovery_popular,3D Printing Collectible - Hulk-buster and Iron Man Diorama,3D Printing files for Hulkbuster and IronMan. This is NOT a physical product. These are files for backers that have access to 3DPrinter,Sculpture,"Dublin, Ireland",846617703
1976,https://www.kickstarter.com/projects/nomiandbrave/nomi-and-brave-travel-the-cretaceous-0?ref=discovery_popular,Nomi & Brave Travel the Cretaceous,The 2nd installment of a kid's book series inspiring all kids -especially girls- to love science and exploration. Girls love dinos too!,Children's Books,"Boise, ID",222854082
1977,https://www.kickstarter.com/projects/armybattlebox/rg?ref=discovery_popular,Battlefield Accessory Box,A wargaming battle box designed to keep all your essential accessories for different games systems in one place.,Tabletop Games,"Redditch, UK",644784890
1978,https://www.kickstarter.com/projects/jonnygold/the-fever-debut-album-by-sad-cowboy-jonny-gold?ref=discovery_popular,"The Fever: Debut Album by Sad Cowboy, Jonny Gold","Singer-Songwriter Jonny Gold's debut album ""The Fever"". An emotional 10 track exploration of identity, shame, religion, and dogma.",Country & Folk,"Seattle, WA",222614026
1979,https://www.kickstarter.com/projects/theonlineschool/the-online-school?ref=discovery_popular,The Online School,"Online platform that delivers free, great quality, live education to children all around the world.",Web,"London, UK",248575019
1980,https://www.kickstarter.com/projects/sadhouse/soda-hues-art-book-universita?ref=discovery_popular,"Soda Hues Art Book ""UNIVERSITA""",A beautiful art book featuring a large collection of drawings and illustrations by the artist Soda Hues,Illustration,"Salt Lake City, UT",1927030364
1981,https://www.kickstarter.com/projects/1899488135/jmcandles-subscription-box?ref=discovery_popular,JMCandles Subscription Box,"Each subscription box is guided by a specific theme of inspiration, and transformation.",Candles,"Buffalo, NY",728223478
1982,https://www.kickstarter.com/projects/khalily/cheat-chat-stay-at-home-and-have-fun?ref=discovery_popular,Cheat Chat: Stay at home and have fun!,"Cheat Chat is a fun chat game and icebreaker for friends, family, roommates or even strangers!",Tabletop Games,"Los Angeles, CA",957741687
1983,https://www.kickstarter.com/projects/wedrevo/cute-lgbtq-animal-enamel-pins-to-celebrate-pride-2020?ref=discovery_popular,Cute LGBTQ+ animal enamel pins to celebrate Pride 2020,"Excellent quality enamel pins. Colourful, fun and with a gold finish. Covid-19 won't break our queer gay spirit! ❤️🌈",Art,"London, UK",1882360674
1984,https://www.kickstarter.com/projects/valentinegames/a-hopeful-future?ref=discovery_popular,A hopeful future,"a large, beautiful canvas painting to inspire creativity in these strange times!",Painting,"Pismo Beach, CA",618035701
1985,https://www.kickstarter.com/projects/the2dollz/mugs-by-2dollz-handpainted-mugs-by-los-angeles-artists?ref=discovery_popular,Hope & Love Mugs by 2dollz: painting to help heal the world,COVID-19 & racial inequality have plagued 2020. To spread awareness and love 2dollz is hand-painting hope and love mugs for all.,Crafts,"Los Angeles, CA",1169506746
1986,https://www.kickstarter.com/projects/scubagirlphotography/underwater-photography-and-videography-equipment?ref=discovery_popular,Underwater Photography and Videography Equipment,I aim to improve my underwater photography and videography with better cameras and equipment.,Photography,"Key West, FL",1344568857
1987,https://www.kickstarter.com/projects/1960307613/app-to-enable-self-policing-and-self-help-of-communities?ref=discovery_popular,Build self helping and self policing communities app,Uber for Help,Technology,"Minneapolis, MN",608767186
1988,https://www.kickstarter.com/projects/pizzajudge/usa-hoodie-flag-the-official-all-in-one-flag-hoodie-and-cape?ref=discovery_popular,"USA Hoodie Flag: The Official all-in-one Flag, Hoodie & Cape","Hoodie Flags are an all-in-one flag, hoodie and cape that can be worn to stay on even when you're wildly cheering in the stands!",Apparel,"Las Vegas, NV",635281595
1989,https://www.kickstarter.com/projects/wholesalefrog/wholesale-frog-free-wholesale-and-dropshipping-directory?ref=discovery_popular,Wholesale Frog: Free Wholesale & Dropshipping Directory,"Online directory of wholesalers, manufacturers and dropshipping suppliers, as well as a learning platform for ecommerce newbies.",Web,"Dundee, UK",2007974029
1990,https://www.kickstarter.com/projects/mglad/supporting-black-communities-through-art?ref=discovery_popular,Supporting Black Communities Through Art,"SpaceTraders is an art marketplace supporting emerging black artists, allowing end-users to rent art with the option-to-buy.",Painting,"Los Angeles, CA",1033166325
1991,https://www.kickstarter.com/projects/soulinfused/soul-infused-unofficial-title?ref=discovery_popular,Soul Infused (Unofficial Title),Soul Infused is an open world battle adventure RPG video game.,Video Games,"Toronto, Canada",1505381340
1992,https://www.kickstarter.com/projects/tweedles241/tweedles241?ref=discovery_popular,Tweedles241,"One platform the acts as an umbrella to bring all forms of media into one free speaking,self policing place",Software,"Bournemouth, UK",992797657
1993,https://www.kickstarter.com/projects/gabzilla/dim-sum-heroes-small-snack-massive-appeal?ref=discovery_popular,"Dim Sum Heroes - Small Snack, Massive Appeal",An all-occasion fun card game that brings people together with food.,Playing Cards,"Singapore, Singapore",173674158
1994,https://www.kickstarter.com/projects/wannajam/wanna-jam-connecting-musicians-everywhere?ref=discovery_popular,Wanna jam- connecting musicians everywhere.,A mobile application that lets musicians edit music and collaborate on tracks with other musicians all around the world.,Music,"Cairns, AU",967272742
